210.931096189175,194.53286986023
210.982229106174,194.598834429614
210.101938595775,193.714493502756
210.109369147009,194.011060580033
209.727576700085,193.593248509279
210.190071061703,194.265000470131
210.120323464808,194.14659972011
210.744451466677,194.551576230652
210.221172131817,194.070534439992
210.276786360643,194.265146328769
209.893806557594,194.04934847271
210.114616495046,194.703269214972
210.193096904731,194.615644637731
210.994140969235,195.042208226812
210.955417838833,194.85164391526
210.770649905049,194.96548658282
209.921000843039,194.473468929591
210.097916905674,194.637012928311
209.868986984399,194.626948682236
210.583239146341,194.895292112912
210.566079935243,194.746297513409
211.068369877956,195.024996907437
210.445812250318,194.435071642935
210.26705770078,194.682776076225
210.198459158199,194.219456110175
210.584847822382,194.80062985635
210.901105871564,194.740572561837
211.065190827686,194.979707800099
210.436504910369,194.306169070923
210.190875399723,194.345076862815
210.27571390995,194.468728523831
209.987722596905,194.387047686121
210.92443167415,194.837276839341
210.305359511265,194.610685444013
210.644866759413,194.431279318327
209.537025192917,193.812255255391
209.780279991314,193.848282339167
209.481487567713,193.736591086529
209.806248618823,194.059084536848
209.963132834574,193.816412226596
210.149241331725,193.923363073473
210.03142496267,193.596603257971
209.773079250942,194.044389278992
209.664685127267,193.944840758032
209.949573993662,194.207203984518
210.252771125468,194.112578192617
210.325199849097,194.505886012058
210.36641259718,194.239548137665
210.021274982891,194.04821806826
209.869753020609,193.829065463509
209.385694739687,193.796757775022
210.285519173434,194.17380235624
209.937432319737,193.942178837874
210.754869559129,194.121767286859
210.03379967492,193.660890453008
210.029701381198,193.767148471351
209.796634864391,193.411326322074
210.119059505062,193.88584093865
210.076850909906,193.502196254027
210.615144554476,193.859586383671
209.825437825877,193.250298384873
209.983854114046,193.648310145415
209.433495399174,193.026259515724
209.745501947392,193.598244167657
209.599610351251,193.420916527573
210.109943674166,193.428100065533
209.809580876335,193.432585218675
209.6980460042,193.723937849616
209.351108204818,193.205045742195
209.653309489553,193.652540045939
209.8879846824,193.899879832632
210.264797893961,194.172234375873
210.212439319026,194.046030188678
210.377826536705,194.20935539944
209.841601189902,193.998808454377
209.596890922707,193.954977933426
209.609415614736,193.888612252787
209.565062118193,193.818198994921
210.020125928577,194.019957956998
209.572799083912,193.679779146729
210.10235991569,193.927592973997
209.144278428194,193.382409846938
209.346014064024,193.661802069501
208.864330495352,193.221710091674
209.347699343685,193.367605195103
209.438819350831,193.559591628383
209.732364426396,193.766200390199
209.453335737006,193.378289340393
209.323109581354,193.545115158485
208.776849160203,193.261857681995
209.240109558031,193.431491278884
209.350763488524,193.376101460811
209.57904227902,193.459678460826
209.753047404058,193.730027447785
209.531050110482,193.636787312951
209.687206591833,193.411982685949
209.244207851752,193.4390759281
209.582604347395,193.917382869284
209.02416395051,193.513937874448
210.060496036829,193.951623184735
210.076084873697,193.650096913739
210.23867605921,193.906151754098
209.828770083389,193.33117700007
209.516074102582,193.642038223947
209.704557311983,193.453406539359
209.57111380425,193.716754311657
209.820803306808,193.940209746251
210.124038740425,193.827242230525
209.953787192815,193.765033521089
209.711298430629,193.683607935996
209.544953667688,193.578553251423
209.383166820195,193.560102133619
209.91870273441,193.647070346985
209.568279470274,193.709169662441
210.395062351424,194.006028456996
209.56954343002,193.413988242232
209.850831926229,193.558023648016
209.212953574396,193.244354645343
209.84382269491,193.753255436009
209.484360203499,193.487355137533
210.034718918372,193.857544362729
209.909433696272,193.831545060368
210.053601710942,193.954868539447
209.610449763619,193.484365035438
209.334063899152,193.511531206908
209.369186659368,193.309407598234
209.537867832748,193.510619590416
210.023917807815,193.981341882384
210.048890588252,193.762116348314
210.555815050033,194.285092497621
209.815747467824,194.215517926928
210.420762866259,194.423621739792
210.513606454878,194.387849908634
210.716108126917,195.004357910051
210.945995593454,194.998997605077
211.225292395517,195.220812129985
