0.0019227,0.34051,-0.1064,-0.037993,0.025382,-0.055747,0.006601,-0.055489,-0.034868,-0.025105,0.0012563,0.04449,0.0031662,-0.058208,-0.121,-0.057521,-0.065297,0.13326,0.07355,-0.088479,0.012328,-0.024125,0.073311,0.048879,-0.088155,0.21585,-0.099587,0.018075,0.043782,-0.06417,0.27101,0.17737,0.067463,-0.12832,0.078436,0.098078,-0.10826,-0.12518,-0.036858,0.086015,-0.071827,-0.10891,-0.01091,-0.11746,-0.017346,-0.29045,-0.32522,-0.046009,-0.026764,0.13894,0.016828,0.083233,0.032582,-0.11471,0.079438,-0.086394,-0.062412,0.058928
0.0031083,0.33602,-0.10328,-0.03932,0.024839,-0.054528,0.0074644,-0.052482,-0.036338,-0.021597,0.0077414,0.043987,0.0062161,-0.052971,-0.11432,-0.055825,-0.063036,0.12997,0.072608,-0.083867,0.01306,-0.016471,0.074978,0.047287,-0.078973,0.2092,-0.09336,0.018905,0.044867,-0.060728,0.27754,0.16771,0.067363,-0.13037,0.083943,0.095578,-0.10121,-0.12132,-0.03732,0.08482,-0.075197,-0.10436,-0.010879,-0.11336,-0.018502,-0.28343,-0.31314,-0.047424,-0.02546,0.13415,0.013179,0.079274,0.03345,-0.10743,0.080635,-0.087178,-0.059503,0.056831
0.0053302,0.32738,-0.097193,-0.041878,0.023768,-0.052104,0.0091621,-0.046747,-0.039183,-0.01483,0.020275,0.043077,0.012102,-0.04289,-0.10141,-0.052526,-0.058674,0.12345,0.070779,-0.074934,0.014458,-0.001721,0.078259,0.044224,-0.061236,0.19631,-0.081371,0.020434,0.046799,-0.054159,0.28991,0.1491,0.067151,-0.13428,0.094566,0.090859,-0.087635,-0.11384,-0.038276,0.082469,-0.081685,-0.095555,-0.010729,-0.10538,-0.020799,-0.26982,-0.28981,-0.050127,-0.022745,0.12489,0.0062025,0.071608,0.035094,-0.093415,0.082948,-0.08862,-0.053769,0.052741
0.0082999,0.31522,-0.088477,-0.045482,0.022201,-0.048504,0.011636,-0.038824,-0.043219,-0.0052861,0.038009,0.041942,0.020411,-0.028729,-0.083109,-0.047812,-0.052527,0.11384,0.068171,-0.062253,0.016389,0.019046,0.083046,0.039924,-0.03616,0.17797,-0.064524,0.022414,0.049122,-0.045071,0.30676,0.1229,0.066801,-0.13963,0.10955,0.08446,-0.068543,-0.1032,-0.039788,0.079043,-0.090799,-0.083061,-0.010299,-0.093976,-0.024201,-0.25047,-0.25681,-0.05387,-0.018423,0.11179,-0.0034862,0.060729,0.037341,-0.073706,0.086217,-0.090477,-0.045379,0.046861
0.011608,0.3004,-0.077599,-0.049875,0.020178,-0.043773,0.014797,-0.029472,-0.048183,0.0063483,0.059738,0.04083,0.030553,-0.011564,-0.060623,-0.041953,-0.045041,0.10133,0.064938,-0.046633,0.018667,0.044294,0.089175,0.034717,-0.005475,0.15532,-0.044103,0.024492,0.051201,-0.034324,0.3262,0.091035,0.066283,-0.14586,0.12781,0.077132,-0.04536,-0.090078,-0.041932,0.074662,-0.10184,-0.067676,-0.0093664,-0.079782,-0.028649,-0.22661,-0.21641,-0.058309,-0.012235,0.095731,-0.015018,0.047341,0.039943,-0.049784,0.090209,-0.092418,-0.034581,0.039478
0.014752,0.28403,-0.065152,-0.054747,0.017752,-0.037983,0.018526,-0.019611,-0.053751,0.019224,0.083973,0.040023,0.041804,0.007282,-0.035452,-0.035299,-0.036771,0.086203,0.061265,-0.02908,0.021058,0.072123,0.096413,0.029006,0.028679,0.12975,-0.021687,0.026238,0.052278,-0.022967,0.34594,0.055868,0.065563,-0.15227,0.14802,0.06977,-0.019824,-0.075286,-0.044791,0.069485,-0.11395,-0.050386,-0.0076729,-0.063589,-0.034053,-0.19975,-0.17142,-0.063024,-0.003899,0.077802,-0.027336,0.032321,0.042598,-0.023466,0.094626,-0.094049,-0.021701,0.03095
0.017169,0.26728,-0.051823,-0.059764,0.014979,-0.031231,0.022673,-0.010258,-0.059553,0.032383,0.10903,0.039808,0.053349,0.026337,-0.0092941,-0.028268,-0.028341,0.068811,0.057359,-0.010729,0.023296,0.10039,0.10446,0.023239,0.063887,0.10286,0.00094739,0.027173,0.051538,-0.012165,0.36345,0.020011,0.064607,-0.15808,0.16867,0.063338,0.0061304,-0.059768,-0.048433,0.06371,-0.12615,-0.032292,-0.004955,-0.0463,-0.040279,-0.17163,-0.12504,-0.067555,0.0068383,0.059209,-0.039272,0.016671,0.044973,0.0032167,0.099113,-0.094955,-0.0071386,0.02168
0.018273,0.25139,-0.038362,-0.064593,0.011919,-0.023644,0.027057,-0.0024479,-0.065196,0.044814,0.13313,0.040435,0.064331,0.044076,0.016047,-0.021331,-0.020412,0.049588,0.053434,0.0072175,0.025103,0.12683,0.11294,0.017875,0.097602,0.076325,0.021942,0.026811,0.048185,-0.0031169,0.37618,-0.013839,0.063393,-0.16246,0.18815,0.058779,0.030517,-0.044528,-0.052894,0.05757,-0.13742,-0.014546,-0.00097385,-0.028873,-0.047147,-0.14411,-0.080642,-0.071435,0.020153,0.041204,-0.049634,0.0014602,0.04672,0.028156,0.10327,-0.09474,0.0086399,0.0121
0.017498,0.23751,-0.025543,-0.068936,0.0086298,-0.01539,0.031467,0.0028474,-0.070289,0.055513,0.15453,0.042084,0.073912,0.059027,0.038774,-0.014991,-0.013637,0.029042,0.049692,0.023567,0.026194,0.14921,0.1214,0.013353,0.12731,0.051807,0.039476,0.02469,0.041519,0.0030318,0.38175,-0.043102,0.061909,-0.16461,0.20489,0.056928,0.051435,-0.030573,-0.058165,0.051329,-0.14677,0.001731,0.0044531,-0.012266,-0.054419,-0.11906,-0.041593,-0.074233,0.036091,0.024999,-0.057295,-0.012231,0.047511,0.049307,0.10668,-0.093069,0.025109,0.0026394
0.014336,0.22666,-0.014127,-0.072549,0.0051643,-0.0066711,0.035667,0.0047928,-0.07446,0.063549,0.17159,0.04483,0.081322,0.069877,0.0572,-0.009769,-0.0086196,0.0077538,0.046315,0.037202,0.026308,0.16546,0.12934,0.010062,0.15067,0.030864,0.051887,0.020414,0.031001,0.0052716,0.37816,-0.065491,0.060163,-0.16379,0.21741,0.058434,0.067204,-0.018862,-0.064172,0.045272,-0.15328,0.015522,0.011424,0.0026148,-0.061797,-0.098273,-0.011047,-0.075583,0.054525,0.01168,-0.061281,-0.023375,0.047052,0.064828,0.10892,-0.089708,0.041695,-0.006296
