-0.038642,0.22716,-0.072165,0.030251,-0.055928,-0.0079746,-0.015821,0.11499,-0.11789,-0.01272,0.10024,0.085291,-0.04022,-0.15923,-0.085994,0.034267,-0.081224,0.033586,0.077767,-0.0097271,0.1284,-0.030711,0.068369,0.081939,-0.0725,0.10804,-0.081514,-0.082603,0.087012,0.075451,0.15876,0.089915,0.085284,-0.028347,0.16108,0.054492,-0.11009,-0.1418,-0.054418,0.10157,-0.12871,-0.093038,0.024536,-0.10256,-0.056056,-0.14516,-0.22002,0.05529,-0.094577,0.15106,0.013768,-0.0183,0.097591,-0.029599,0.18531,-0.085383,-0.13349,0.020858
-0.038573,0.22314,-0.066046,0.025789,-0.05152,-0.006926,-0.015664,0.11354,-0.11678,-0.010664,0.1098,0.083162,-0.032061,-0.14926,-0.077772,0.034551,-0.079057,0.032474,0.079528,-0.0092038,0.12731,-0.023091,0.065302,0.081982,-0.069172,0.10737,-0.074147,-0.077086,0.088277,0.071814,0.16713,0.082683,0.08152,-0.028339,0.16578,0.051773,-0.10243,-0.13826,-0.052202,0.097632,-0.1356,-0.079552,0.020938,-0.10314,-0.054717,-0.14437,-0.2091,0.052805,-0.090981,0.14732,0.011107,-0.017103,0.092136,-0.027468,0.18464,-0.081885,-0.13127,0.02029
-0.038413,0.2154,-0.054144,0.017152,-0.043031,-0.0048427,-0.015349,0.11069,-0.11464,-0.006745,0.12825,0.079052,-0.016313,-0.13001,-0.061894,0.03512,-0.074842,0.030023,0.082897,-0.0082183,0.12517,-0.0084002,0.059444,0.082036,-0.062725,0.10603,-0.059952,-0.066472,0.09048,0.064609,0.18311,0.068823,0.074235,-0.028321,0.17481,0.046584,-0.087685,-0.13145,-0.047989,0.090044,-0.14886,-0.053434,0.014047,-0.10428,-0.052212,-0.14282,-0.18805,0.048044,-0.083895,0.14007,0.0060298,-0.014774,0.081502,-0.023343,0.18329,-0.075061,-0.12695,0.019198
-0.038118,0.20454,-0.037108,0.0048999,-0.031094,-0.0017551,-0.014876,0.10648,-0.11169,-0.0013303,0.15428,0.073243,0.0059136,-0.1028,-0.039454,0.035971,-0.068818,0.025806,0.087576,-0.0068861,0.12206,0.012299,0.051323,0.082039,-0.053569,0.10402,-0.039975,-0.051576,0.092998,0.053978,0.20524,0.049494,0.063898,-0.028288,0.18748,0.039404,-0.066949,-0.12187,-0.042197,0.079387,-0.16742,-0.016344,0.0044472,-0.10587,-0.048868,-0.14055,-0.15838,0.041406,-0.073538,0.12979,-0.00099036,-0.011436,0.066224,-0.017494,0.18129,-0.065243,-0.12073,0.017667
-0.037634,0.19139,-0.015873,-0.010174,-0.016606,0.0022833,-0.014246,0.101,-0.10821,0.0050592,0.18604,0.066132,0.033045,-0.069513,-0.012022,0.037099,-0.06132,0.019242,0.09314,-0.0053663,0.11809,0.037492,0.041674,0.081901,-0.042294,0.10133,-0.015705,-0.033558,0.094974,0.040138,0.23145,0.026327,0.051177,-0.028228,0.20281,0.030903,-0.041775,-0.11022,-0.035415,0.066473,-0.18979,0.029352,-0.0070375,-0.10783,-0.04514,-0.13762,-0.12224,0.033457,-0.060232,0.11711,-0.009289,-0.0072718,0.047077,-0.010299,0.17866,-0.05291,-0.11294,0.015814
-0.036896,0.17698,0.0083994,-0.027087,-0.00067242,0.0071887,-0.013461,0.094361,-0.10452,0.011788,0.22125,0.058201,0.063136,-0.032473,0.018455,0.038489,-0.05277,0.009666,0.099069,-0.0038441,0.11341,0.065309,0.031379,0.081512,-0.029638,0.097947,0.011019,-0.013852,0.095407,0.023387,0.25923,0.0013032,0.0369,-0.028116,0.21957,0.021897,-0.014056,-0.097398,-0.028347,0.052299,-0.21414,0.080716,-0.019405,-0.11001,-0.041565,-0.13413,-0.082302,0.024883,-0.044403,0.10285,-0.018059,-0.0025095,0.025032,-0.002231,0.17541,-0.038669,-0.10398,0.013786
-0.035843,0.16244,0.034375,-0.04473,0.015465,0.012838,-0.012529,0.086688,-0.10102,0.018149,0.25735,0.049977,0.093995,0.0057227,0.049755,0.040112,-0.043647,-0.0035917,0.10478,-0.0025124,0.10816,0.093638,0.021384,0.080746,-0.016451,0.093878,0.038122,0.0059198,0.093253,0.004108,0.2858,-0.023396,0.022001,-0.027913,0.2364,0.013279,0.014099,-0.084389,-0.021765,0.037978,-0.23839,0.13441,-0.03155,-0.11228,-0.038717,-0.1302,-0.041565,0.016444,-0.026577,0.087891,-0.026411,0.0025825,0.0012135,0.0061794,0.17159,-0.023225,-0.094306,0.011743
-0.034423,0.14893,0.060625,-0.061931,0.030508,0.01906,-0.011467,0.078114,-0.098087,0.023418,0.29168,0.041996,0.12332,0.042362,0.079513,0.04192,-0.034464,-0.021115,0.10965,-0.0015506,0.10251,0.12026,0.012623,0.079471,-0.003654,0.08913,0.063416,0.024048,0.087538,-0.017227,0.30831,-0.045553,0.0074665,-0.027558,0.25186,0.005955,0.04052,-0.07225,-0.016437,0.024658,-0.26038,0.1869,-0.042344,-0.11448,-0.037146,-0.12602,-0.003188,0.0089145,-0.0073725,0.073179,-0.033443,0.007708,-0.023156,0.014372,0.16724,-0.0073507,-0.084421,0.0098517
-0.032607,0.13756,0.085699,-0.07753,0.043189,0.02563,-0.010296,0.06878,-0.096105,0.026901,0.32162,0.034758,0.14885,0.074794,0.10536,0.043845,-0.025739,-0.043318,0.1131,-0.0011051,0.096597,0.14296,0.0059279,0.077556,0.0078128,0.08372,0.084745,0.038845,0.077478,-0.040056,0.32406,-0.063086,-0.005727,-0.026969,0.26452,0.00077042,0.063124,-0.062024,-0.013067,0.01345,-0.278,0.23463,-0.050721,-0.1165,-0.037329,-0.12179,0.02971,0.0030274,0.012512,0.059613,-0.038307,0.012555,-0.046816,0.021791,0.16241,0.008147,-0.074852,0.0082729
-0.030395,0.12932,0.1082,-0.090448,0.05235,0.032267,-0.0090516,0.058825,-0.095401,0.027986,0.34482,0.028691,0.16849,0.10061,0.12504,0.045791,-0.017963,-0.070363,0.11457,-0.0012721,0.090567,0.15971,0.0019506,0.074885,0.017036,0.077685,0.10011,0.04875,0.062577,-0.06373,0.33073,-0.074208,-0.016672,-0.02604,0.27306,-0.0015577,0.080065,-0.054679,-0.012233,0.0053407,-0.28928,0.27429,-0.055755,-0.11822,-0.03961,-0.11777,0.054248,-0.00058518,0.032307,0.048012,-0.04028,0.016811,-0.068533,0.02792,0.15718,0.022465,-0.066119,0.00715
